OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,SiteEnergyUse(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),UsageType
28029,2016,NonResidential,Refrigerated Warehouse,GREATER_DUWAMISH,1970,1.0,1,22890,0,22890,"Office, Refrigerated Warehouse",Refrigerated Warehouse,2890.0,,10005787.0,0.0,8922015.0,1083771.0,Multi_usage
28030,2016,NonResidential,Other,GREATER_DUWAMISH,1907,1.0,5,36000,0,36000,Other,Other,,,1111293.75,0.0,346376.0,764918.0,Mono_usage
28033,2016,NonResidential,Distribution Center,GREATER_DUWAMISH,1971,1.0,1,28320,0,28320,"Distribution Center, Parking",Distribution Center,0.0,,4236396.5,0.0,3403624.0,832772.0,Multi_usage
28053,2016,NonResidential,Worship Facility,NORTHEAST,1955,1.0,1,29079,0,29079,Worship Facility,Worship Facility,,,861643.6875,0.0,511118.0,350526.0,Mono_usage
28066,2016,NonResidential,Small- and Mid-Sized Office,EAST,1982,1.0,3,28848,9616,19232,"Office, Parking",Office,9616.0,,726917.5,0.0,726917.0,0.0,Multi_usage
28081,2016,NonResidential,Small- and Mid-Sized Office,BALLARD,1988,1.0,2,20535,0,20535,"Distribution Center, Office",Office,8200.0,,1835804.0,0.0,1274260.0,561544.0,Multi_usage
28086,2016,NonResidential,Laboratory,MAGNOLIA_QUEENANNE,1985,1.0,2,43025,0,43025,"Laboratory, Other",Laboratory,13498.0,,9393108.0,0.0,5264469.0,4128638.0,Multi_usage
28476,2016,NonResidential,Warehouse,GREATER_DUWAMISH,1965,1.0,1,30800,0,30800,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,,,485971.0,0.0,485971.0,0.0,Mono_usage
29214,2016,NonResidential,Warehouse,GREATER_DUWAMISH,1922,1.0,1,37400,0,37400,"Distribution Center, Non-Refrigerated Warehouse, Supermarket/Grocery Store",Non-Refrigerated Warehouse,5706.0,4473.0,924192.6875,0.0,894740.0,29453.0,Multi_usage
29550,2016,NonResidential,Large Office,DOWNTOWN,2000,1.0,11,268130,0,268130,Office,Office,,,15026352.0,0.0,14980783.0,45567.0,Mono_usage
29551,2016,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,2000,1.0,11,68452,0,68452,"Bank Branch, Office",Office,6787.0,,3782378.25,0.0,3782378.0,0.0,Multi_usage
29552,2016,NonResidential,Large Office,DOWNTOWN,2000,1.0,11,273185,0,273185,Office,Office,,,14709151.0,0.0,14709149.0,0.0,Mono_usage
29612,2016,NonResidential,K-12 School,NORTHEAST,1924,1.0,3,97500,0,97500,K-12 School,K-12 School,,,3736960.0,0.0,910698.0,2826262.0,Mono_usage
29788,2016,NonResidential,Small- and Mid-Sized Office,MAGNOLIA_QUEENANNE,1982,1.0,5,54015,0,54015,Office,Office,,,3020001.5,0.0,3020001.0,0.0,Mono_usage
32429,2016,NonResidential,Restaurant,DOWNTOWN,1985,1.0,13,42000,0,42000,"Office, Other, Other - Restaurant/Bar, Strip Mall",Other - Restaurant/Bar,15310.0,7673.0,7798464.0,2513519.25,4351882.0,933062.0,Multi_usage
33289,2016,NonResidential,Large Office,DOWNTOWN,1982,0.0,24,119701,0,119701,"Office, Retail Store",Office,16823.0,,8382140.5,0.0,8382139.0,0.0,Multi_usage
33408,2016,Nonresidential COS,Other,NORTH,1965,1.0,1,24697,0,24697,"Library, Other - Services",Library,4717.0,,1295685.75,0.0,859009.0,436677.0,Multi_usage
33527,2016,NonResidential,University,CENTRAL,2013,2.0,1,57468,0,57468,College/University,College/University,,,3543985.5,0.0,2133182.0,1410803.0,Mono_usage
33548,2016,NonResidential,University,EAST,2006,1.0,5,84000,0,84000,College/University,College/University,,,12184124.0,0.0,4446528.0,7737596.0,Mono_usage
34348,2016,NonResidential,Retail Store,DOWNTOWN,1991,1.0,3,103000,0,103000,Retail Store,Retail Store,,,5214621.5,0.0,4243144.0,971477.0,Mono_usage
34891,2016,NonResidential,Supermarket / Grocery Store,SOUTHWEST,2008,1.0,1,37864,0,37864,Supermarket/Grocery Store,Supermarket/Grocery Store,,,8025696.0,0.0,5407602.0,2618093.0,Mono_usage
34908,2016,NonResidential,Supermarket / Grocery Store,EAST,1950,1.0,2,66497,0,66497,Supermarket/Grocery Store,Supermarket/Grocery Store,,,9290214.0,0.0,9133009.0,157203.0,Mono_usage
35391,2016,NonResidential,Retail Store,MAGNOLIA_QUEENANNE,2006,1.0,4,34010,0,34010,Retail Store,Retail Store,,,3560614.25,0.0,3560614.0,0.0,Mono_usage
35392,2016,NonResidential,Supermarket / Grocery Store,MAGNOLIA_QUEENANNE,2006,1.0,4,45980,0,45980,Supermarket/Grocery Store,Supermarket/Grocery Store,,,8305255.0,0.0,5369235.0,2936020.0,Mono_usage
36034,2016,NonResidential,Retail Store,EAST,1996,0.0,3,45743,0,45743,Retail Store,Retail Store,,,5313217.0,0.0,4307444.0,1005772.0,Mono_usage
36587,2016,NonResidential,Other,CENTRAL,1991,1.0,1,45000,0,45000,"Fitness Center/Health Club/Gym, Swimming Pool",Fitness Center/Health Club/Gym,0.0,,3505497.0,0.0,1051644.0,2453853.0,Multi_usage
37008,2016,NonResidential,Other,GREATER_DUWAMISH,1999,1.0,6,333698,0,333698,"Other - Entertainment/Public Assembly, Parking",Parking,333698.0,,13730204.0,0.0,9401937.0,4328267.0,Multi_usage
37248,2016,NonResidential,Warehouse,GREATER_DUWAMISH,1904,1.0,4,72859,0,72859,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,,,1498457.875,0.0,1455485.0,42973.0,Mono_usage
39332,2016,SPS-District K-12,K-12 School,SOUTHEAST,2009,1.0,2,138705,0,138705,K-12 School,K-12 School,,,4959298.0,0.0,3004396.0,1954902.0,Mono_usage
40008,2016,NonResidential,Mixed Use Property,GREATER_DUWAMISH,2004,1.0,3,21947,0,21947,"Office, Other, Parking",Other,12023.0,4920.0,1554599.25,0.0,969591.0,585008.0,Multi_usage
40028,2016,NonResidential,Warehouse,NORTHEAST,1940,1.0,0,384772,0,384772,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,63872.0,,15206762.0,0.0,9014872.0,6191888.0,Multi_usage
40031,2016,NonResidential,Medical Office,NORTHEAST,1960,1.0,0,30287,0,30287,Medical Office,Medical Office,,,2193115.0,0.0,1815405.0,377710.0,Mono_usage
40034,2016,NonResidential,Small- and Mid-Sized Office,NORTHEAST,1960,1.0,0,21931,0,21931,Office,Office,31845.0,,3947209.25,0.0,1398591.0,2548619.0,Multi_usage
40067,2016,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1985,1.0,6,73102,0,73102,"Office, Parking",Office,18364.0,,4307238.5,0.0,4307238.0,0.0,Multi_usage
40447,2016,Nonresidential COS,Mixed Use Property,GREATER_DUWAMISH,1966,5.0,1,87458,0,87458,"Data Center, Distribution Center, Office, Other",Office,39772.0,6275.0,8475238.0,0.0,3890327.0,4584911.0,Multi_usage
41928,2016,NonResidential,Supermarket / Grocery Store,NORTH,2011,1.0,1,51400,0,51400,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,0.0,,11702959.0,0.0,6889168.0,4813790.0,Multi_usage
42069,2016,NonResidential,Small- and Mid-Sized Office,LAKE_UNION,1993,1.0,1,26263,0,26263,Office,Office,,,1634669.375,0.0,1634669.0,0.0,Mono_usage
45287,2016,Nonresidential COS,Other,CENTRAL,1968,0.0,1,21400,0,21400,"Fitness Center/Health Club/Gym, Other - Recreation, Swimming Pool",Other - Recreation,9003.0,0.0,5170809.5,0.0,2514599.0,2656210.0,Multi_usage
45927,2016,NonResidential,Laboratory,EAST,2000,1.0,8,178000,0,178000,Laboratory,Laboratory,,,53166156.0,31030194.0,22135959.0,0.0,Mono_usage
48287,2016,NonResidential,Large Office,GREATER_DUWAMISH,2005,1.0,4,162157,0,162157,"Office, Other - Services",Office,72726.0,,40613740.0,0.0,35110865.0,5502867.0,Multi_usage
49687,2016,NonResidential,Supermarket / Grocery Store,MAGNOLIA_QUEENANNE,2003,1.0,4,33997,0,33997,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,30000.0,,8926736.0,0.0,8224625.0,702110.0,Multi_usage
49695,2016,NonResidential,Large Office,LAKE_UNION,2012,1.0,11,526423,0,526423,"Office, Other, Parking",Office,182439.0,7177.0,17463744.0,0.0,16565434.0,898308.0,Multi_usage
49699,2016,NonResidential,Warehouse,SOUTHEAST,1988,1.0,2,45700,0,45700,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,,,1544193.75,0.0,1441594.0,102600.0,Mono_usage
49705,2016,Nonresidential COS,Other,NORTHEAST,1929,8.0,0,502030,0,502030,Other - Recreation,Other - Recreation,,,18470340.0,0.0,9359884.0,9110455.0,Mono_usage
49709,2016,NonResidential,Other,NORTHWEST,2012,1.0,2,53575,0,53575,Urgent Care/Clinic/Other Outpatient,Urgent Care/Clinic/Other Outpatient,,,31803568.0,0.0,23173477.0,8630089.0,Mono_usage
49712,2016,NonResidential,Large Office,GREATER_DUWAMISH,2012,1.0,6,157345,0,157345,Office,Office,,,11624548.0,0.0,11385578.0,238969.0,Mono_usage
49715,2016,NonResidential,Residence Hall,NORTHEAST,2012,1.0,5,136758,0,136758,Residence Hall/Dormitory,Residence Hall/Dormitory,,,6275367.5,0.0,3420620.0,2854748.0,Mono_usage
49716,2016,NonResidential,Residence Hall,NORTHEAST,2012,1.0,7,192259,0,192259,"Residence Hall/Dormitory, Supermarket/Grocery Store",Residence Hall/Dormitory,7000.0,,8767617.0,0.0,5931729.0,2835888.0,Multi_usage
49718,2016,Nonresidential COS,Other,GREATER_DUWAMISH,2012,2.0,2,137138,0,137138,Other - Utility,Other - Utility,,,5475367.0,0.0,5475366.0,0.0,Mono_usage
49725,2016,NonResidential,Other,EAST,2012,1.0,7,267470,0,267470,"Hospital (General Medical & Surgical), Other",Other,106988.0,,42584028.0,18547858.0,23795911.0,0.0,Multi_usage
49732,2016,NonResidential,Hospital,NORTHEAST,2013,1.0,8,330000,0,330000,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),,,57764408.0,0.0,27703081.0,30061325.0,Mono_usage
49737,2016,NonResidential,Retail Store,MAGNOLIA_QUEENANNE,1918,1.0,3,43832,0,43832,"Hotel, Parking, Retail Store",Retail Store,17558.0,1686.0,3886545.0,0.0,1343774.0,2542771.0,Multi_usage
49738,2016,NonResidential,Other,SOUTHWEST,1987,1.0,6,146363,0,146363,Strip Mall,Strip Mall,,,11730555.0,0.0,6438541.0,5292013.0,Mono_usage
49775,2016,NonResidential,Supermarket / Grocery Store,SOUTHWEST,2011,1.0,1,67263,0,67263,Supermarket/Grocery Store,Supermarket/Grocery Store,,,14697487.0,0.0,9272449.0,5425036.0,Mono_usage
49776,2016,NonResidential,Large Office,DOWNTOWN,1988,1.0,13,354086,149326,204760,"Data Center, Multifamily Housing, Office, Other, Parking",Office,149326.0,38225.0,13458948.0,0.0,12288296.0,1170651.0,Multi_usage
49778,2016,NonResidential,Worship Facility,NORTHEAST,2008,1.0,2,70292,0,70292,Worship Facility,Worship Facility,,,1933811.625,0.0,977731.0,956080.0,Mono_usage
49780,2016,NonResidential,Other,DOWNTOWN,1975,1.0,7,90679,35120,55559,"Data Center, Parking",Data Center,30700.0,,41680640.0,0.0,41680634.0,0.0,Multi_usage
49783,2016,NonResidential,Laboratory,LAKE_UNION,2013,0.0,8,339591,114010,225581,"Convenience Store without Gas Station, Laboratory, Parking",Laboratory,139241.0,294.0,41696464.0,0.0,24410204.0,17286256.0,Multi_usage
49784,2016,NonResidential,Small- and Mid-Sized Office,CENTRAL,2013,1.0,6,52000,0,52000,Office,Office,,,342726.0938,0.0,-115417.0,0.0,Mono_usage
49858,2016,NonResidential,K-12 School,EAST,2014,1.0,2,35780,0,35780,K-12 School,K-12 School,,,2912264.0,0.0,2234214.0,678050.0,Mono_usage
49793,2016,NonResidential,Large Office,MAGNOLIA_QUEENANNE,2013,1.0,3,105061,28217,76844,"Office, Parking",Office,28217.0,,1363191.625,0.0,1363192.0,0.0,Multi_usage
49797,2016,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,2013,1.0,3,62662,14989,47673,Office,Office,,,2502131.0,0.0,2444599.0,57532.0,Mono_usage
49802,2016,NonResidential,Hotel,BALLARD,2013,1.0,4,62381,22948,39433,"Hotel, Parking, Swimming Pool",Hotel,26067.0,0.0,3497215.5,0.0,3497215.0,0.0,Multi_usage
49829,2016,NonResidential,Senior Care Community,CENTRAL,2013,1.0,6,79805,0,79805,"Parking, Senior Care Community",Senior Care Community,7000.0,,7531325.0,0.0,4663661.0,2867663.0,Multi_usage
49850,2016,NonResidential,K-12 School,NORTHWEST,2014,1.0,2,48925,0,48925,K-12 School,K-12 School,,,1662054.125,0.0,1384383.0,246907.0,Mono_usage
49862,2016,Nonresidential COS,Other,MAGNOLIA_QUEENANNE,1962,0.0,1,29000,0,29000,Other,Other,,,2429214.0,0.0,1604709.0,824505.0,Mono_usage
49865,2016,NonResidential,Other,NORTHEAST,2013,1.0,6,305025,239252,65773,"Lifestyle Center, Medical Office",Lifestyle Center,19909.0,,25959642.0,0.0,12331431.0,13628209.0,Multi_usage
49867,2016,NonResidential,Large Office,GREATER_DUWAMISH,2014,1.0,7,333714,146687,187027,"Office, Parking",Office,133432.0,,4581493.0,0.0,4359095.0,222397.0,Multi_usage
49872,2016,NonResidential,Other,GREATER_DUWAMISH,2014,1.0,2,56988,0,56988,"Automobile Dealership, Parking",Automobile Dealership,0.0,,544172.375,0.0,276732.0,267440.0,Multi_usage
49909,2016,Campus,University,GREATER_DUWAMISH,2007,4.0,2,149856,0,149856,College/University,College/University,,,6335315.5,0.0,4967236.0,1368079.0,Mono_usage
49911,2016,NonResidential,Other,DELRIDGE,2010,1.0,2,44162,0,44162,"Parking, Pre-school/Daycare",Pre-school/Daycare,15761.0,,1546484.875,0.0,953635.0,592850.0,Multi_usage
49918,2016,Nonresidential COS,Other,SOUTHEAST,2013,1.0,1,53775,0,53775,"Fitness Center/Health Club/Gym, Office, Other - Education, Other - Recreation, Other - Technology/Science, Pre-school/Daycare, Swimming Pool",Other - Recreation,12689.0,2110.0,12095818.0,0.0,4007401.0,8088416.0,Multi_usage
49924,2016,NonResidential,Small- and Mid-Sized Office,EAST,1912,0.0,2,64820,0,64820,"Movie Theater, Office, Vocational School",Office,11500.0,10000.0,2274296.75,0.0,1980767.0,293529.0,Multi_usage
49925,2016,NonResidential,University,EAST,1993,1.0,2,99765,0,99765,College/University,College/University,,,3185005.25,0.0,2055974.0,1129031.0,Mono_usage
49926,2016,NonResidential,University,EAST,1925,1.0,3,428347,0,428347,College/University,College/University,,,37022180.0,13556219.0,21930618.0,1535341.0,Mono_usage
49940,2016,NonResidential,Hospital,EAST,1920,1.0,8,374466,0,374466,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),,,163945984.0,73885472.0,90060497.0,0.0,Mono_usage
49945,2016,NonResidential,Senior Care Community,DOWNTOWN,1989,1.0,3,197395,156000,41395,"Office, Other - Public Services, Personal Services (Health/Beauty, Dry Cleaning, etc), Senior Care Community",Senior Care Community,3650.0,586.0,2737534.5,0.0,1888063.0,849471.0,Multi_usage
49946,2016,NonResidential,Supermarket / Grocery Store,BALLARD,2010,1.0,8,41198,0,41198,Supermarket/Grocery Store,Supermarket/Grocery Store,,,7768057.5,0.0,7151865.0,616192.0,Mono_usage
49958,2016,Nonresidential COS,Other,GREATER_DUWAMISH,2014,1.0,1,20993,0,20993,"Repair Services (Vehicle, Shoe, Locksmith, etc)","Repair Services (Vehicle, Shoe, Locksmith, etc)",,,923812.8125,0.0,795829.0,98912.0,Mono_usage
49966,2016,NonResidential,Other,SOUTHEAST,2009,1.0,0,40265,0,40265,Pre-school/Daycare,Pre-school/Daycare,,,2159170.25,0.0,1371703.0,787467.0,Mono_usage
49968,2016,NonResidential,University,NORTHEAST,1969,1.0,4,58779,0,58779,College/University,College/University,,,5000717.0,0.0,3719217.0,0.0,Mono_usage
49970,2016,NonResidential,Residence Hall,NORTHEAST,2011,1.0,0,176225,0,176225,"Parking, Residence Hall/Dormitory",Residence Hall/Dormitory,24000.0,,4926695.0,0.0,3424588.0,1502107.0,Multi_usage
49972,2016,NonResidential,University,NORTHEAST,1998,1.0,6,203030,0,203030,College/University,College/University,,,51168308.0,0.0,28614613.0,0.0,Mono_usage
49979,2016,NonResidential,Residence Hall,NORTHEAST,1953,1.0,0,166991,0,166991,Residence Hall/Dormitory,Residence Hall/Dormitory,,,15965859.0,0.0,8902529.0,7063329.0,Mono_usage
49980,2016,NonResidential,Residence Hall,NORTHEAST,1970,1.0,0,89392,0,89392,Residence Hall/Dormitory,Residence Hall/Dormitory,,,6960904.5,0.0,6960904.0,0.0,Mono_usage
49983,2016,NonResidential,Residence Hall,NORTHEAST,2011,1.0,0,97040,0,97040,Residence Hall/Dormitory,Residence Hall/Dormitory,,,3894142.5,0.0,3129824.0,764318.0,Mono_usage
49985,2016,NonResidential,Large Office,LAKE_UNION,2014,1.0,6,427181,0,427181,"Office, Parking",Office,169195.0,,16371039.0,0.0,14213039.0,2157998.0,Multi_usage
49998,2016,NonResidential,Self-Storage Facility,SOUTHEAST,2014,1.0,4,101580,14004,87576,Self-Storage Facility,Self-Storage Facility,,,940844.6875,0.0,868162.0,72683.0,Mono_usage
50002,2016,NonResidential,Other,NORTHEAST,2014,1.0,3,33648,0,33648,"Automobile Dealership, Parking",Parking,39000.0,,1399581.625,0.0,1399582.0,0.0,Multi_usage
50026,2016,NonResidential,Small- and Mid-Sized Office,EAST,2015,1.0,5,37873,0,37873,"Multifamily Housing, Office, Parking, Restaurant, Retail Store",Office,5834.0,5160.0,2346692.5,0.0,1292155.0,1054537.0,Multi_usage
50031,2016,NonResidential,Large Office,MAGNOLIA_QUEENANNE,2015,1.0,10,513816,0,513816,"Office, Parking, Restaurant",Office,151658.0,1087.0,18760766.0,0.0,16953109.0,1807655.0,Multi_usage
50035,2016,NonResidential,Hotel,DOWNTOWN,2015,1.0,14,144614,0,144614,Hotel,Hotel,,,5525072.5,0.0,5269208.0,255864.0,Mono_usage
50037,2016,NonResidential,Large Office,LAKE_UNION,2014,1.0,12,480702,163260,317442,"Office, Parking",Office,136594.0,,12720069.0,0.0,11452968.0,1267099.0,Multi_usage
50038,2016,NonResidential,Mixed Use Property,MAGNOLIA_QUEENANNE,2014,1.0,2,25532,0,25532,"Office, Repair Services (Vehicle, Shoe, Locksmith, etc)",Office,11745.0,,627854.125,0.0,627854.0,0.0,Multi_usage
50039,2016,NonResidential,Other,GREATER_DUWAMISH,2015,1.0,2,108036,0,108036,"Automobile Dealership, Parking",Parking,108036.0,,4991893.5,0.0,3752536.0,1239357.0,Multi_usage
50045,2016,NonResidential,Large Office,LAKE_UNION,2015,1.0,12,483397,166208,317189,"Office, Parking",Office,147597.0,,13998638.0,0.0,11733018.0,2265619.0,Multi_usage
50054,2016,Nonresidential COS,Large Office,LAKE_UNION,2014,1.0,13,536697,197659,339038,"Office, Parking, Retail Store",Office,202178.0,6313.200195,13239050.0,0.0,9925769.0,3313279.0,Multi_usage
50062,2016,NonResidential,Hotel,LAKE_UNION,2014,1.0,4,126823,41539,85284,"Hotel, Parking, Swimming Pool",Hotel,41539.0,0.0,6042399.5,0.0,4115620.0,1926779.0,Multi_usage
50068,2016,NonResidential,Warehouse,GREATER_DUWAMISH,1955,1.0,1,52085,4222,47863,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,,,3605855.5,0.0,732803.0,2873052.0,Mono_usage
50069,2016,NonResidential,Small- and Mid-Sized Office,GREATER_DUWAMISH,1929,1.0,2,24990,0,24990,Office,Office,,,4420650.5,0.0,2167029.0,2253621.0,Mono_usage
50070,2016,NonResidential,Other,NORTHEAST,2013,1.0,1,72000,0,72000,Other - Recreation,Other - Recreation,,,2925780.0,0.0,1901620.0,1024160.0,Mono_usage
50081,2016,NonResidential,K-12 School,GREATER_DUWAMISH,2015,1.0,3,45000,0,45000,"K-12 School, Parking",K-12 School,0.0,,1325972.75,0.0,1325973.0,0.0,Multi_usage
50094,2016,NonResidential,Mixed Use Property,LAKE_UNION,2015,1.0,6,345290,85028,260262,"Data Center, Laboratory, Museum, Office, Other, Parking",Laboratory,106498.0,84002.0,39364116.0,0.0,23636804.0,15727308.0,Multi_usage
50101,2016,Nonresidential WA,University,NORTHEAST,1962,1.0,1,68072,0,68072,College/University,College/University,,,3180819.25,0.0,3180819.0,0.0,Mono_usage
50196,2016,Nonresidential COS,Mixed Use Property,NORTH,2005,1.0,1,20616,0,20616,"Fitness Center/Health Club/Gym, Office, Other - Recreation, Pre-school/Daycare, Social/Meeting Hall",Other - Recreation,8577.0,1364.0,636965.5,0.0,636965.4881,0.0,Multi_usage
50198,2016,Nonresidential COS,Other,CENTRAL,2013,1.0,1,11685,0,11685,Prison/Incarceration,Prison/Incarceration,,,851053.8125,0.0,347288.714,503764.9902,Mono_usage
50201,2016,Nonresidential COS,Other,BALLARD,2010,1.0,1,11968,0,11968,Prison/Incarceration,Prison/Incarceration,,,783423.0,0.0,403243.1149,380179.9805,Mono_usage
50204,2016,Nonresidential COS,Other,NORTH,1949,1.0,1,11285,0,11285,Prison/Incarceration,Prison/Incarceration,,,645665.375,0.0,431795.424,213870.0195,Mono_usage
50207,2016,Nonresidential COS,Other,BALLARD,1911,1.0,1,16795,0,16795,"Fitness Center/Health Club/Gym, Food Service, Office, Other - Recreation, Pre-school/Daycare",Other - Recreation,7014.0,535.0,936616.5,0.0,542134.386,394481.9824,Multi_usage
50208,2016,Nonresidential COS,Other,BALLARD,1972,1.0,1,12769,0,12769,"Fitness Center/Health Club/Gym, Office, Other - Recreation, Swimming Pool",Other - Recreation,1670.0,187.0,5117308.5,0.0,1205173.312,3912135.156,Multi_usage
50210,2016,Nonresidential COS,Office,MAGNOLIA_QUEENANNE,1952,1.0,1,13661,0,13661,Office,Office,,,502667.6875,0.0,502667.782,0.0,Mono_usage
50212,2016,Nonresidential COS,Other,EAST,1912,1.0,1,23445,0,23445,Other - Recreation,Other - Recreation,,,5976246.0,0.0,1260869.84,4715375.781,Mono_usage
50219,2016,Nonresidential COS,Mixed Use Property,CENTRAL,1994,1.0,1,20050,0,20050,"Fitness Center/Health Club/Gym, Office, Other - Recreation, Other - Technology/Science",Other - Recreation,7726.0,3779.0,1813404.0,0.0,769453.0749,1043951.074,Multi_usage
50220,2016,Nonresidential COS,Office,SOUTHEAST,1960,1.0,1,15398,0,15398,Office,Office,,,387810.0,0.0,277536.8515,110272.998,Mono_usage
50221,2016,Nonresidential COS,Other,DELRIDGE,1982,1.0,1,18261,0,18261,Other - Recreation,Other - Recreation,,,932082.125,0.0,632362.0071,299719.9951,Mono_usage
50222,2016,Nonresidential COS,Office,GREATER_DUWAMISH,1990,1.0,1,12294,0,12294,Office,Office,,,849745.6875,0.0,524270.86,325475.0244,Mono_usage
50223,2016,Nonresidential COS,Other,DOWNTOWN,2004,1.0,1,16000,0,16000,Other - Recreation,Other - Recreation,,,950276.1875,0.0,396546.052,553729.9805,Mono_usage
50224,2016,Nonresidential COS,Other,MAGNOLIA_QUEENANNE,1974,1.0,1,13157,0,13157,"Fitness Center/Health Club/Gym, Other - Recreation, Swimming Pool",Other - Recreation,5574.0,0.0,5765898.0,0.0,1792158.758,3973739.063,Multi_usage
50225,2016,Nonresidential COS,Mixed Use Property,GREATER_DUWAMISH,1989,1.0,1,14101,0,14101,"Fitness Center/Health Club/Gym, Food Service, Office, Other - Recreation, Pre-school/Daycare",Other - Recreation,6501.0,484.0,719471.1875,0.0,348870.176,370601.001,Multi_usage
50226,2016,Nonresidential COS,Mixed Use Property,GREATER_DUWAMISH,1938,1.0,1,18258,0,18258,"Fitness Center/Health Club/Gym, Food Service, Office, Other - Recreation, Pre-school/Daycare",Other - Recreation,8000.0,1108.0,1152896.25,0.0,432554.2475,720341.9922,Multi_usage
